row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,shipping_days
8491,ca-2017-158841,2017-02-02,2017-04-02,Second Class,SE-20110,sanjit engle,Consumer,United States,Arlington,Virginia,22204,South,FUR-FU-10001731,Furniture,Furnishings,acrylic self-standing desk frames,18.69,59.0
8492,ca-2018-106824,2018-07-07,2018-11-07,Standard Class,AT-10735,annie thurman,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,"brites rubber bands, 1 1/2 oz. box",5.94,123.0
8496,ca-2017-143154,2017-02-12,2017-08-12,Standard Class,AS-10225,alan schoenberger,Corporate,United States,Longmont,Colorado,80501,West,TEC-AC-10002942,Technology,Accessories,wd my passport ultra 1tb portable external hard drive,165.6,181.0
8497,ca-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,newell 345,59.52,92.0
8498,ca-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,logitech wireless gaming headset g930,479.97,92.0
8499,ca-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,acme forged steel scissors with black enamel handles,18.62,92.0
8500,ca-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,gbc wire binding combs,49.632,92.0
8501,ca-2015-169061,2015-05-03,2015-08-03,Second Class,AB-10150,aimee bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,xerox 1891,97.82,92.0
8502,ca-2016-102316,2016-01-03,2016-03-03,Second Class,DH-13075,dave hallsten,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000376,Technology,Phones,square credit card reader,15.984,60.0
8503,ca-2016-102316,2016-01-03,2016-03-03,Second Class,DH-13075,dave hallsten,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10003396,Furniture,Chairs,global deluxe steno chair,184.752,60.0
8505,ca-2017-109400,2017-02-05,2017-06-05,Standard Class,NR-18550,nick radford,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10003298,Furniture,Chairs,"office star - contemporary task swivel chair with loop arms, charcoal",366.744,120.0
8506,ca-2017-130400,2017-08-03,2017-12-03,Standard Class,SJ-20125,sanjit jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10001757,Office Supplies,Binders,pressboard hanging data binders for unburst sheets,8.856,122.0
8507,ca-2017-130400,2017-08-03,2017-12-03,Standard Class,SJ-20125,sanjit jacobs,Home Office,United States,Dallas,Texas,75217,Central,TEC-AC-10004633,Technology,Accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 3/pack",27.96,122.0
8508,ca-2017-130400,2017-08-03,2017-12-03,Standard Class,SJ-20125,sanjit jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001453,Office Supplies,Envelopes,"tyvek interoffice envelopes, 9 1/2"" x 12 1/2"", 100/box",146.352,122.0
8513,ca-2017-144645,2017-02-02,2017-08-02,Standard Class,NS-18640,noel staavos,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10003601,Furniture,Furnishings,"deflect-o rollamat studded, beveled mat for medium pile carpeting",73.784,181.0
8514,ca-2018-141614,2018-05-06,2018-09-06,Standard Class,NS-18640,noel staavos,Corporate,United States,Orlando,Florida,32839,South,OFF-PA-10002787,Office Supplies,Paper,xerox 227,20.736,123.0
8517,ca-2017-132899,2017-07-04,2017-11-04,Standard Class,SF-20200,sarah foster,Consumer,United States,New York City,New York,10009,East,OFF-AR-10002833,Office Supplies,Art,newell 322,3.64,123.0
8518,ca-2018-149720,2018-04-06,2018-07-06,Second Class,EM-14065,erin mull,Consumer,United States,Frisco,Texas,75034,Central,FUR-FU-10002501,Furniture,Furnishings,nu-dell executive frame,30.336,91.0
8519,ca-2018-118003,2018-04-12,2018-10-12,Standard Class,DO-13645,doug o'connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-FU-10002506,Furniture,Furnishings,"tensor ""hersey kiss"" styled floor lamp",12.99,183.0
8520,ca-2018-118003,2018-04-12,2018-10-12,Standard Class,DO-13645,doug o'connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10003817,Furniture,Chairs,"global value steno chair, gray",182.22,183.0
8521,ca-2018-118003,2018-04-12,2018-10-12,Standard Class,DO-13645,doug o'connell,Consumer,United States,Paterson,New Jersey,7501,East,FUR-CH-10004860,Furniture,Chairs,global low back tilter chair,302.94,183.0
8523,us-2017-160206,2017-01-04,2017-07-04,Standard Class,MY-18295,muhammed yedwab,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10000148,Technology,Phones,cyber acoustics ac-202b speech recognition stereo headset,12.99,181.0
8537,ca-2016-157343,2016-07-06,2016-11-06,Standard Class,HD-14785,harold dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003707,Office Supplies,Binders,aluminum screw posts,18.312,123.0
8538,ca-2016-157343,2016-07-06,2016-11-06,Standard Class,HD-14785,harold dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000552,Office Supplies,Paper,xerox 200,25.92,123.0
8539,ca-2016-157343,2016-07-06,2016-11-06,Standard Class,HD-14785,harold dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003183,Office Supplies,Art,avery fluorescent highlighter four-color set,8.016,123.0
8544,ca-2015-137575,2015-06-08,2015-11-08,Standard Class,TB-21625,trudy brown,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004571,Technology,Accessories,logitech g700s rechargeable gaming mouse,199.98,153.0
8548,ca-2016-149566,2016-05-12,2016-10-12,Standard Class,GB-14530,george bell,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001266,Technology,Accessories,memorex micro travel drive 8 gb,39.0,153.0
8549,ca-2016-149566,2016-05-12,2016-10-12,Standard Class,GB-14530,george bell,Corporate,United States,Los Angeles,California,90049,West,OFF-LA-10000452,Office Supplies,Labels,avery 488,12.6,153.0
8550,ca-2016-126186,2016-11-09,2016-12-09,First Class,GB-14530,george bell,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10000073,Furniture,Furnishings,deflect-o glasstique clear desk accessories,24.64,30.0
8555,ca-2017-102092,2017-09-12,2017-11-12,First Class,PM-18940,paul macintyre,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10002530,Furniture,Tables,"iceberg officeworks 42"" round tables",1056.86,61.0
8563,ca-2017-123540,2017-02-04,2017-06-04,Second Class,DJ-13420,denny joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Furniture,Chairs,global executive mid-back manager's chair,1454.9,120.0
8568,us-2017-136581,2017-10-11,2017-12-11,First Class,SV-20365,seth vernon,Consumer,United States,Troy,Ohio,45373,East,OFF-PA-10002787,Office Supplies,Paper,xerox 227,31.104,61.0
8569,ca-2017-162390,2017-06-12,2017-12-12,Standard Class,DP-13105,dave poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10004318,Office Supplies,Binders,ibico eb-19 dual function manual binding system,968.744,183.0
8570,ca-2017-162390,2017-06-12,2017-12-12,Standard Class,DP-13105,dave poirier,Corporate,United States,Hempstead,New York,11550,East,OFF-BI-10001721,Office Supplies,Binders,trimflex flexible post binders,222.352,183.0
8571,ca-2017-162390,2017-06-12,2017-12-12,Standard Class,DP-13105,dave poirier,Corporate,United States,Hempstead,New York,11550,East,TEC-CO-10004202,Technology,Copiers,brother dcp1000 digital 3 in 1 multifunction machine,479.984,183.0
8572,ca-2017-162222,2017-03-04,2017-03-04,Same Day,SR-20740,steven roelle,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10003893,Office Supplies,Paper,xerox 1962,10.272,0.0
8577,ca-2018-106747,2018-03-07,2018-04-07,First Class,TS-21505,tony sayre,Consumer,United States,Concord,New Hampshire,3301,East,FUR-FU-10004188,Furniture,Furnishings,luxo professional combination clamp-on lamps,102.3,31.0
8585,ca-2015-104808,2015-04-02,2015-08-02,Second Class,MH-17440,mark haberlin,Corporate,United States,Escondido,California,92025,West,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",17.248,122.0
8596,ca-2015-111934,2015-05-05,2015-07-05,First Class,GD-14590,giulietta dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-BI-10004364,Office Supplies,Binders,storex dura pro binders,11.88,61.0
8597,ca-2015-111934,2015-05-05,2015-07-05,First Class,GD-14590,giulietta dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-PA-10000474,Office Supplies,Paper,easy-staple paper,35.44,61.0
8604,us-2017-116365,2017-03-01,2017-08-01,Standard Class,CA-12310,christine abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002217,Technology,Accessories,imationâ clip usbâ flash driveâ - 8 gb,30.08,153.0
8605,us-2017-116365,2017-03-01,2017-08-01,Standard Class,CA-12310,christine abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002942,Technology,Accessories,wd my passport ultra 1tb portable external hard drive,165.6,153.0
8606,us-2017-116365,2017-03-01,2017-08-01,Standard Class,CA-12310,christine abelman,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002890,Technology,Phones,at&t 17929 lendline telephone,180.96,153.0
8608,ca-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002878,Furniture,Furnishings,"seth thomas 14"" day/date wall clock",56.96,153.0
8609,ca-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035,East,OFF-AP-10001626,Office Supplies,Appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",15.56,153.0
8610,ca-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,o'sullivan living dimensions 5-shelf bookcases,353.568,153.0
8611,ca-2015-151946,2015-04-06,2015-09-06,Standard Class,BT-11440,bobby trafton,Consumer,United States,New York City,New York,10035,East,FUR-FU-10002191,Furniture,Furnishings,g.e. halogen desk lamp bulbs,13.96,153.0
8619,ca-2018-117513,2018-03-03,2018-08-03,Standard Class,BT-11395,bill tyler,Corporate,United States,Los Angeles,California,90004,West,FUR-TA-10001520,Furniture,Tables,"lesro sheffield collection coffee table, end table, center table, corner table",399.672,153.0
8621,us-2018-119319,2018-06-11,2018-09-11,Second Class,LC-17050,liz carlisle,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,"linden 10"" round wall clock, black",30.56,92.0
8626,ca-2016-156118,2016-08-12,2016-12-12,Standard Class,HG-14965,henry goldwyn,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10000533,Office Supplies,Paper,southworth parchment paper & envelopes,15.696,122.0
8627,ca-2016-164084,2016-07-09,2016-12-09,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011,East,OFF-ST-10003638,Office Supplies,Storage,mobile personal file cube,70.26,153.0
8628,ca-2016-164084,2016-07-09,2016-12-09,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011,East,TEC-AC-10002305,Technology,Accessories,keytronicâ e03601u1 -â keyboardâ - beige,90.0,153.0
8629,ca-2016-164084,2016-07-09,2016-12-09,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,"acco pressboard covers with storage hooks, 9 1/2"" x 11"", executive red",6.096,153.0
8630,ca-2016-164084,2016-07-09,2016-12-09,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011,East,FUR-TA-10003569,Furniture,Tables,bretford cr8500 series meeting room furniture,481.176,153.0
8631,ca-2016-164084,2016-07-09,2016-12-09,Standard Class,AG-10525,andy gerbode,Corporate,United States,New York City,New York,10011,East,OFF-FA-10003059,Office Supplies,Fasteners,assorted color push pins,7.24,153.0
8642,ca-2018-147767,2018-02-12,2018-02-12,Same Day,SV-20935,susan vittorini,Consumer,United States,Peoria,Arizona,85345,West,OFF-BI-10001670,Office Supplies,Binders,vinyl sectional post binders,67.86,0.0
8648,us-2016-131842,2016-05-12,2016-08-12,First Class,RR-19525,rick reed,Corporate,United States,Nashville,Tennessee,37211,South,FUR-CH-10004477,Furniture,Chairs,"global push button manager's chair, indigo",97.424,92.0
8660,ca-2017-153185,2017-03-09,2017-08-09,Standard Class,MH-17620,matt hagelstein,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-PA-10002246,Office Supplies,Paper,"wirebound four 2-3/4 x 5 forms per page, 400 sets per book",30.96,153.0
8679,ca-2017-112739,2017-02-09,2017-07-09,Second Class,RD-19810,ross devincentis,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10001132,Office Supplies,Binders,"acco presstex data binder with storage hooks, dark blue, 9 1/2"" x 11""",8.608,150.0
8680,ca-2017-112739,2017-02-09,2017-07-09,Second Class,RD-19810,ross devincentis,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10001714,Technology,Accessories,logitechâ mx performance wireless mouse,159.56,150.0
8681,ca-2017-143805,2017-01-12,2017-03-12,Second Class,JD-15895,jonathan doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Office Supplies,Appliances,honeywell enviracaire portable hepa air cleaner for 17' x 22' room,2104.55,59.0
8682,ca-2017-143805,2017-01-12,2017-03-12,Second Class,JD-15895,jonathan doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-SU-10004664,Office Supplies,Supplies,acme softgrip scissors,40.7,59.0
8683,ca-2015-133634,2015-05-11,2015-10-11,Standard Class,SR-20740,steven roelle,Home Office,United States,Arlington,Virginia,22204,South,TEC-AC-10002550,Technology,Accessories,maxell 4.7gb dvd-rw 3/pack,47.79,153.0
8704,ca-2016-133494,2016-01-03,2016-05-03,Standard Class,RP-19390,resi pã¶lking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10002906,Office Supplies,Appliances,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,3.552,121.0
8706,us-2015-132745,2015-01-10,2015-05-10,Standard Class,NF-18475,neil franzã¶sisch,Home Office,United States,Reno,Nevada,89502,West,OFF-FA-10000254,Office Supplies,Fasteners,sterling rubber bands by alliance,4.71,120.0
8712,ca-2015-105648,2015-03-03,2015-07-03,Standard Class,EJ-14155,eva jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,"bevis oval conference table, walnut",626.352,122.0
8713,us-2016-145422,2016-03-12,2016-07-12,Standard Class,PW-19240,pierre wener,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10002213,Furniture,Bookcases,"sauder forest hills library, woodland oak finish",359.499,122.0
8736,us-2015-169390,2015-07-02,2015-10-02,Second Class,CS-12250,chris selesnick,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001558,Office Supplies,Storage,acco perma 4000 stacking storage drawers,64.96,92.0
8737,ca-2017-168774,2017-04-09,2017-09-09,Standard Class,RP-19855,roy phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"hot file 7-pocket, floor stand",535.41,153.0
8738,ca-2018-161592,2018-06-04,2018-10-04,Standard Class,CS-12175,charles sheldon,Corporate,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669,Office Supplies,Binders,3m organizer strips,8.1,122.0
8739,us-2018-131961,2018-08-12,2018-11-12,First Class,MJ-17740,max jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,bic brite liner highlighters,13.248,92.0
8740,us-2018-131961,2018-08-12,2018-11-12,First Class,MJ-17740,max jones,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924,Technology,Phones,ihome fm clock radio with lightning dock,83.988,92.0
8742,ca-2016-113222,2016-09-11,2016-09-11,Same Day,AG-10765,anthony garverick,Home Office,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001890,Office Supplies,Binders,avery poly binder pockets,10.74,0.0
8743,us-2016-144771,2016-02-10,2016-04-10,First Class,CK-12205,chloris kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 diameter round wall clock,11.032,60.0
8744,us-2016-144771,2016-02-10,2016-04-10,First Class,CK-12205,chloris kastensmidt,Consumer,United States,Hillsboro,Oregon,97123,West,TEC-AC-10002323,Technology,Accessories,sandisk ultra 32 gb microsdhc class 10 memory card,53.04,60.0
8747,ca-2018-128076,2018-02-02,2018-07-02,Standard Class,BO-11350,bill overfelt,Corporate,United States,San Diego,California,92105,West,FUR-FU-10000293,Furniture,Furnishings,eldon antistatic chair mats for low to medium pile carpets,210.58,150.0
8748,ca-2018-128076,2018-02-02,2018-07-02,Standard Class,BO-11350,bill overfelt,Corporate,United States,San Diego,California,92105,West,OFF-BI-10003638,Office Supplies,Binders,gbc durable plastic covers,30.96,150.0
8749,ca-2018-128076,2018-02-02,2018-07-02,Standard Class,BO-11350,bill overfelt,Corporate,United States,San Diego,California,92105,West,TEC-MA-10002109,Technology,Machines,"hp officejet pro 8600 e-all-in-one printer, copier, scanner, fax",239.984,150.0
8752,ca-2017-105662,2017-05-05,2017-09-05,Standard Class,RB-19465,rick bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,"snap-a-way black print carbonless speed message, no reply area, duplicate",93.248,123.0
8753,ca-2017-105662,2017-05-05,2017-09-05,Standard Class,RB-19465,rick bensley,Home Office,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198,Technology,Phones,avaya 4621sw voip phone,177.48,123.0
8754,ca-2018-152198,2018-09-09,2018-10-09,First Class,JD-16015,joy daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-LA-10000443,Office Supplies,Labels,avery 501,17.712,30.0
8755,ca-2018-152198,2018-09-09,2018-10-09,First Class,JD-16015,joy daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10003669,Office Supplies,Binders,3m organizer strips,4.86,30.0
8756,ca-2018-152198,2018-09-09,2018-10-09,First Class,JD-16015,joy daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10001628,Office Supplies,Binders,"acco data flex cable posts for top & bottom load binders, 6"" capacity",6.258,30.0
8769,ca-2016-151722,2016-05-10,2016-09-10,Standard Class,IL-15100,ivan liston,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000892,Technology,Accessories,netgear n750 dual band wi-fi gigabit router,288.0,123.0
8776,ca-2017-163636,2017-05-12,2017-09-12,Second Class,MP-18175,mike pelletier,Home Office,United States,Chicago,Illinois,60623,Central,OFF-AR-10001547,Office Supplies,Art,newell 311,3.536,123.0
8777,ca-2017-102813,2017-02-07,2017-03-07,First Class,EA-14035,erin ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000665,Furniture,Chairs,"global airflow leather mesh back chair, black",528.43,28.0
8778,ca-2017-102813,2017-02-07,2017-03-07,First Class,EA-14035,erin ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,OFF-PA-10000520,Office Supplies,Paper,xerox 201,41.472,28.0
8781,ca-2016-133585,2016-01-03,2016-04-03,First Class,CM-12715,craig molinari,Corporate,United States,Houston,Texas,77070,Central,OFF-AR-10003696,Office Supplies,Art,panasonic kp-350bk electric pencil sharpener with auto stop,55.328,91.0
8782,ca-2016-133585,2016-01-03,2016-04-03,First Class,CM-12715,craig molinari,Corporate,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"atlantic metals mobile 5-shelf bookcases, custom colors",1227.9984,91.0
8791,ca-2016-169572,2016-06-09,2016-12-09,Standard Class,AG-10525,andy gerbode,Corporate,United States,Richmond,Virginia,23223,South,OFF-BI-10002799,Office Supplies,Binders,"slimview poly binder, 3/8""",46.62,183.0
8799,us-2017-150140,2017-06-04,2017-10-04,Standard Class,VM-21685,valerie mitchum,Home Office,United States,Burlington,Vermont,nan,East,TEC-PH-10002555,Technology,Phones,nortel meridian m5316 digital phone,1294.75,122.0
8800,ca-2015-116666,2015-08-05,2015-10-05,First Class,KT-16480,kean thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001449,Technology,Copiers,hewlett packard laserjet 3310 copier,1799.97,61.0
8802,ca-2017-140935,2017-10-11,2017-12-11,First Class,AB-10015,aaron bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10000562,Technology,Phones,samsung convoy 3,221.98,61.0
8803,ca-2017-140935,2017-10-11,2017-12-11,First Class,AB-10015,aaron bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-BO-10003966,Furniture,Bookcases,"sauder facets collection library, sky alder finish",341.96,61.0
8821,ca-2018-100622,2018-03-11,2018-07-11,Standard Class,DK-13090,dave kipp,Consumer,United States,Orlando,Florida,32839,South,TEC-CO-10003236,Technology,Copiers,canon image class d660 copier,959.984,122.0
8822,ca-2018-100622,2018-03-11,2018-07-11,Standard Class,DK-13090,dave kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-BI-10002982,Office Supplies,Binders,avery self-adhesive photo pockets for polaroid photos,4.086,122.0
8823,ca-2018-100622,2018-03-11,2018-07-11,Standard Class,DK-13090,dave kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-AR-10004010,Office Supplies,Art,hunt boston vacuum mount ks pencil sharpener,55.984,122.0
8824,ca-2018-100622,2018-03-11,2018-07-11,Standard Class,DK-13090,dave kipp,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10002947,Office Supplies,Paper,xerox 1923,10.688,122.0
8827,us-2015-157847,2015-02-04,2015-06-04,Second Class,SC-20020,sam craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10002986,Office Supplies,Paper,xerox 1898,26.72,120.0
8828,us-2015-157847,2015-02-04,2015-06-04,Second Class,SC-20020,sam craven,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001593,Office Supplies,Paper,xerox 1947,33.488,120.0
8829,ca-2016-115168,2016-05-06,2016-09-06,Standard Class,BB-11545,brenda bowman,Corporate,United States,Saint Charles,Missouri,63301,Central,OFF-PA-10000528,Office Supplies,Paper,xerox 1981,10.56,123.0
8830,ca-2015-109680,2015-06-10,2015-09-10,First Class,VP-21760,victoria pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001932,Office Supplies,Storage,fellowes staxonsteel drawer files,386.34,92.0
8839,ca-2015-153808,2015-06-04,2015-10-04,Second Class,FH-14275,frank hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,Office Supplies,Art,boston home & office model 2000 electric pencil sharpeners,70.95,122.0
8840,ca-2015-153808,2015-06-04,2015-10-04,Second Class,FH-14275,frank hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10002794,Office Supplies,Binders,"avery trapezoid ring binder, 3"" capacity, black, 1040 sheets",65.568,122.0
8841,ca-2015-153808,2015-06-04,2015-10-04,Second Class,FH-14275,frank hawley,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,Accessories,razer kraken 7.1 surround sound over ear usb gaming headset,299.97,122.0
8849,ca-2016-140718,2016-02-07,2016-04-07,First Class,FA-14230,frank atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,geemarc amplipower60,74.24,60.0
8850,ca-2016-140718,2016-02-07,2016-04-07,First Class,FA-14230,frank atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-hour round wall clock,159.84,60.0
8851,ca-2016-140718,2016-02-07,2016-04-07,First Class,FA-14230,frank atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,wilson jones turn tabs binder tool for ring binders,2.892,60.0
8852,ca-2016-140718,2016-02-07,2016-04-07,First Class,FA-14230,frank atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,things to do today pad,9.392,60.0
8869,ca-2017-158260,2017-04-11,2017-08-11,Standard Class,CC-12475,cindy chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,okidata b400 printer,686.4,122.0
8870,ca-2018-101805,2018-01-12,2018-06-12,Standard Class,SH-19975,sally hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,ibico presentation index for binding systems,15.92,151.0
8871,ca-2018-101805,2018-01-12,2018-06-12,Standard Class,SH-19975,sally hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,eldon wave desk accessories,70.68,151.0
8872,ca-2018-101805,2018-01-12,2018-06-12,Standard Class,SH-19975,sally hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"tennsco stur-d-stor boltless shelving, 5 shelves, 24"" deep, sand",541.24,151.0
8873,us-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,richard bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,hewlett-packard deskjet f4180 all-in-one color ink-jet - printer / copier / scanner,101.994,0.0
8874,us-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,richard bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"premier elliptical ring binder, black",18.264,0.0
8889,ca-2018-103968,2018-01-12,2018-07-12,Standard Class,ML-17755,max ludwig,Home Office,United States,Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"tenex ""the solids"" textured chair mats",629.64,181.0
8893,ca-2016-111038,2016-01-12,2016-06-12,Standard Class,LC-16960,lindsay castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,gueststacker chair with chrome finish legs,2676.672,152.0
8894,ca-2015-124723,2015-05-08,2015-12-08,Standard Class,GZ-14470,gary zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"safco planmaster heigh-adjustable drafting table base, 43w x 30d x 30-37h, black",489.23,214.0
8899,ca-2016-163237,2016-07-08,2016-09-08,Second Class,EM-14095,eudokia martin,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10003601,Technology,Phones,"ativa d5772 2-line 5.8ghz digital expandable corded/cordless phone system with answering & caller id/call waiting, black/silver",494.97,62.0
8900,ca-2016-163237,2016-07-08,2016-09-08,Second Class,EM-14095,eudokia martin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004545,Office Supplies,Labels,avery 50,25.06,62.0
8905,us-2017-126431,2017-01-07,2017-01-07,Same Day,SU-20665,stephanie ulpright,Home Office,United States,New York City,New York,10009,East,OFF-LA-10001474,Office Supplies,Labels,avery 477,30.53,0.0
8906,us-2017-126431,2017-01-07,2017-01-07,Same Day,SU-20665,stephanie ulpright,Home Office,United States,New York City,New York,10009,East,TEC-AC-10001635,Technology,Accessories,keytronicâ kt400u2 -â keyboardâ - black,30.84,0.0
8907,us-2017-126431,2017-01-07,2017-01-07,Same Day,SU-20665,stephanie ulpright,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001950,Office Supplies,Paper,southworth 25% cotton antique laid paper & envelopes,75.06,0.0
